Merchant Store ID,Month,Week,Date,Day,Day part,Sales,Payouts,Mkt Spend,Customer Discounts,Orders,GC $0-15,GC $15-20,GC $20-25,GC $25-30,GC $30-$35,GC $35-$40,GC $40+,Count of Orders Mktg Driven,Profitability_%,AOV,Total Orders,Orders Inf by Promo,Orders inf by Ads,Orders inf by both,Organic Orders
18869,2026-05,5/25-5/31,2026-05-26,Tuesday,Late night,211.4,168.3,-3.0,-45.3,9,1,3,1,2,1,1,0,5,79.6,23.5,9,4,0,1,4
18869,2026-05,5/25-5/31,2026-05-27,Wednesday,Early morning,255.2,217.2,0.0,-13.0,12,7,1,2,2,1,1,0,3,85.1,21.3,12,3,0,0,9
18869,2026-05,5/25-5/31,2026-05-27,Wednesday,Breakfast,158.2,113.4,0.0,-6.6,8,4,0,2,3,0,0,0,1,71.7,19.8,8,1,0,0,7
18869,2026-05,5/25-5/31,2026-05-27,Wednesday,Lunch,36.2,28.9,0.0,-5.0,2,1,0,1,0,0,0,0,1,79.9,18.1,2,1,0,0,1
18869,2026-05,5/25-5/31,2026-05-27,Wednesday,Afternoon,115.9,103.0,0.0,-5.0,3,1,0,0,0,1,0,1,1,88.9,38.6,3,1,0,0,2
18869,2026-05,5/25-5/31,2026-05-27,Wednesday,Dinner,163.7,158.3,0.0,0.0,12,8,1,2,0,1,1,0,0,96.7,13.6,12,0,0,0,12
18869,2026-05,5/25-5/31,2026-05-27,Wednesday,Late night,192.4,223.6,0.0,-15.5,8,3,2,2,1,0,0,1,2,116.2,24.1,8,2,0,0,6
18869,2026-05,5/25-5/31,2026-05-28,Thursday,Early morning,150.6,140.2,0.0,0.0,6,2,0,0,2,1,1,0,0,93.1,25.1,6,0,0,0,6
18869,2026-05,5/25-5/31,2026-05-28,Thursday,Breakfast,100.5,81.6,0.0,-13.2,5,1,1,1,2,0,0,0,2,81.2,20.1,5,2,0,0,3
18869,2026-05,5/25-5/31,2026-05-28,Thursday,Lunch,107.8,88.5,0.0,-13.0,5,2,0,1,1,0,1,0,2,82.1,21.6,5,2,0,0,3
18869,2026-05,5/25-5/31,2026-05-28,Thursday,Afternoon,135.3,136.8,0.0,-23.0,8,3,0,1,3,1,0,0,4,101.1,16.9,8,4,0,0,4
18869,2026-05,5/25-5/31,2026-05-28,Thursday,Dinner,317.9,272.6,-3.0,-20.0,16,8,2,2,3,1,0,1,5,85.8,19.9,16,4,1,0,11
18869,2026-05,5/25-5/31,2026-05-28,Thursday,Late night,281.3,235.4,0.0,-29.0,14,3,5,3,1,2,0,0,4,83.7,20.1,14,4,0,0,10
18869,2026-05,5/25-5/31,2026-05-29,Friday,Early morning,432.3,393.7,0.0,-13.0,17,4,5,4,2,0,0,3,3,91.1,25.4,17,3,0,0,14
18869,2026-05,5/25-5/31,2026-05-29,Friday,Breakfast,101.3,111.6,0.0,-6.6,7,3,1,2,1,0,0,0,1,110.2,14.5,7,1,0,0,6
18869,2026-05,5/25-5/31,2026-05-29,Friday,Lunch,199.5,158.5,-3.0,-28.0,8,2,1,2,0,1,2,0,5,79.5,24.9,8,4,0,1,3
18869,2026-05,5/25-5/31,2026-05-29,Friday,Afternoon,52.5,51.9,0.0,-5.0,4,2,1,0,1,0,0,0,1,98.8,13.1,4,1,0,0,3
18869,2026-05,5/25-5/31,2026-05-29,Friday,Dinner,298.3,242.0,0.0,-38.9,12,1,2,3,4,1,1,0,6,81.1,24.9,12,6,0,0,6
18869,2026-05,5/25-5/31,2026-05-29,Friday,Late night,173.0,153.4,-1.0,-28.4,9,5,1,2,1,0,1,0,3,88.7,19.2,9,2,0,1,6
18869,2026-05,5/25-5/31,2026-05-30,Saturday,Early morning,296.7,262.6,0.0,-18.0,12,2,4,1,2,0,1,2,3,88.5,24.7,12,3,0,0,9
18869,2026-05,5/25-5/31,2026-05-30,Saturday,Breakfast,270.5,227.9,0.0,-24.8,11,2,2,3,1,0,3,0,4,84.2,24.6,11,4,0,0,7
18869,2026-05,5/25-5/31,2026-05-30,Saturday,Lunch,119.8,127.3,0.0,-5.0,7,3,1,2,0,0,1,0,1,106.3,17.1,7,1,0,0,6
18869,2026-05,5/25-5/31,2026-05-30,Saturday,Afternoon,150.2,124.7,0.0,-13.0,4,2,0,0,0,1,0,2,3,83.1,37.5,4,3,0,0,1
18869,2026-05,5/25-5/31,2026-05-30,Saturday,Dinner,318.4,270.3,-1.0,-28.0,13,3,2,2,5,0,0,1,5,84.9,24.5,13,4,0,1,8
18869,2026-05,5/25-5/31,2026-05-30,Saturday,Late night,362.3,295.5,0.0,-45.5,17,7,3,3,3,0,0,2,9,81.6,21.3,17,9,0,0,8
18869,2026-05,5/25-5/31,2026-05-31,Sunday,Early morning,396.9,350.0,0.0,-71.0,15,3,1,4,1,2,3,1,5,88.2,26.5,15,5,0,0,10
18869,2026-05,5/25-5/31,2026-05-31,Sunday,Breakfast,216.9,161.7,-1.0,-45.9,9,2,0,3,2,1,0,1,7,74.5,24.1,9,6,0,1,2
18869,2026-05,5/25-5/31,2026-05-31,Sunday,Lunch,206.0,163.0,0.0,-20.0,11,3,3,2,2,0,1,0,4,79.2,18.7,11,4,0,0,7
18869,2026-05,5/25-5/31,2026-05-31,Sunday,Afternoon,104.1,89.0,0.0,-8.0,4,0,1,1,1,0,1,0,1,85.5,26.0,4,1,0,0,3
18869,2026-05,5/25-5/31,2026-05-31,Sunday,Dinner,136.4,123.4,0.0,0.0,10,6,1,2,1,0,0,0,0,90.5,13.6,10,0,0,0,10
18869,2026-05,5/25-5/31,2026-05-31,Sunday,Late night,236.1,201.1,-1.0,-20.7,11,2,1,5,3,0,0,0,3,85.2,21.5,11,2,0,1,8
22658,2026-05,5/25-5/31,2026-05-25,Monday,Early morning,247.7,197.9,0.0,-27.8,11,5,1,3,0,1,1,1,5,79.9,22.5,11,5,0,0,6
22658,2026-05,5/25-5/31,2026-05-25,Monday,Breakfast,169.6,141.1,0.0,-6.7,8,5,0,1,1,1,1,0,1,83.2,21.2,8,1,0,0,7
22658,2026-05,5/25-5/31,2026-05-25,Monday,Lunch,121.2,104.1,0.0,-10.0,5,1,0,1,2,1,0,0,2,85.9,24.2,5,2,0,0,3
22658,2026-05,5/25-5/31,2026-05-25,Monday,Afternoon,117.4,91.9,0.0,-10.0,5,1,1,0,1,0,1,1,2,78.3,23.5,5,2,0,0,3
22658,2026-05,5/25-5/31,2026-05-25,Monday,Dinner,193.8,171.1,-3.0,-10.0,9,2,2,3,1,1,0,0,3,88.3,21.5,9,2,1,0,6
22658,2026-05,5/25-5/31,2026-05-25,Monday,Late night,314.2,278.8,-3.0,-15.0,11,3,1,1,1,2,1,2,4,88.7,28.6,11,3,1,0,7
22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Early morning,351.2,303.1,0.0,-28.6,15,5,2,2,5,0,1,1,4,86.3,23.4,15,4,0,0,11
22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Breakfast,125.4,112.6,0.0,-6.7,5,0,1,2,1,0,1,0,1,89.8,25.1,5,1,0,0,4
22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Lunch,92.0,79.6,0.0,-7.8,6,4,0,1,1,0,0,0,1,86.5,15.3,6,1,0,0,5
22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Afternoon,27.3,26.2,0.0,0.0,2,2,0,0,0,0,0,0,0,96.1,13.6,2,0,0,0,2
22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Dinner,207.3,186.9,0.0,-10.0,11,4,3,2,1,1,0,0,2,90.2,18.8,11,2,0,0,9
22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Late night,152.3,138.2,0.0,-5.0,7,2,3,2,0,0,0,1,1,90.7,21.8,7,1,0,0,6
22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Early morning,144.1,118.8,0.0,0.0,6,3,0,1,0,2,1,0,0,82.5,24.0,6,0,0,0,6
22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Breakfast,226.1,192.2,-3.0,-20.1,10,5,1,1,1,0,0,2,3,85.0,22.6,10,2,0,1,7
22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Lunch,193.4,164.5,0.0,-20.8,10,3,3,2,1,1,0,0,4,85.0,19.3,10,4,0,0,6
22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Afternoon,27.0,20.6,0.0,-5.0,1,0,0,0,1,0,0,0,1,76.3,27.0,1,1,0,0,0
22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Dinner,70.8,60.2,0.0,-7.8,3,2,1,0,0,0,0,1,1,85.0,23.6,3,1,0,0,2
22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Late night,160.2,191.9,-6.0,-10.0,7,3,1,2,1,1,1,0,4,119.8,22.9,7,2,2,0,3
22658,2026-05,5/25-5/31,2026-05-28,Thursday,Early morning,306.5,260.0,-3.0,-30.7,13,2,4,2,2,1,1,1,7,84.8,23.6,13,6,1,0,6
22658,2026-05,5/25-5/31,2026-05-28,Thursday,Breakfast,256.9,233.6,-3.0,-6.7,10,0,5,0,2,0,2,1,2,90.9,25.7,10,1,1,0,8
22658,2026-05,5/25-5/31,2026-05-28,Thursday,Lunch,148.6,134.7,0.0,-5.0,6,2,0,1,1,1,0,1,1,90.7,24.8,6,1,0,0,5
22658,2026-05,5/25-5/31,2026-05-28,Thursday,Afternoon,98.0,83.0,0.0,-13.0,5,2,1,1,0,1,0,0,2,84.7,19.6,5,2,0,0,3
22658,2026-05,5/25-5/31,2026-05-28,Thursday,Dinner,312.0,241.6,0.0,-40.5,11,4,0,3,0,2,0,3,7,77.4,28.4,11,7,0,0,4
22658,2026-05,5/25-5/31,2026-05-28,Thursday,Late night,117.1,99.2,-3.0,-10.0,7,2,2,3,0,0,0,0,3,84.7,16.7,7,2,1,0,4
22658,2026-05,5/25-5/31,2026-05-29,Friday,Early morning,188.9,158.2,0.0,-20.0,8,1,1,5,0,0,0,1,4,83.8,23.6,8,4,0,0,4
22658,2026-05,5/25-5/31,2026-05-29,Friday,Breakfast,199.6,190.0,-3.0,-13.4,12,6,2,3,0,2,0,0,3,95.2,16.6,12,2,1,0,9
22658,2026-05,5/25-5/31,2026-05-29,Friday,Lunch,87.2,77.3,0.0,-5.0,5,2,2,0,1,0,0,0,1,88.7,17.4,5,1,0,0,4
22658,2026-05,5/25-5/31,2026-05-29,Friday,Afternoon,146.4,178.8,0.0,-5.0,10,6,1,1,2,1,0,0,1,122.1,14.6,10,1,0,0,9
22658,2026-05,5/25-5/31,2026-05-29,Friday,Dinner,267.3,227.2,-3.0,-22.8,10,2,2,1,2,0,1,2,4,85.0,26.7,10,3,0,1,6
22658,2026-05,5/25-5/31,2026-05-29,Friday,Late night,407.3,343.5,0.0,-20.0,17,4,4,4,2,1,0,3,4,84.3,24.0,17,4,0,0,13
22658,2026-05,5/25-5/31,2026-05-30,Saturday,Early morning,199.2,158.5,0.0,-15.0,11,3,1,7,0,0,0,0,3,79.6,18.1,11,3,0,0,8
22658,2026-05,5/25-5/31,2026-05-30,Saturday,Breakfast,96.5,90.4,0.0,0.0,5,2,0,2,1,0,0,0,0,93.6,19.3,5,0,0,0,5
22658,2026-05,5/25-5/31,2026-05-30,Saturday,Lunch,233.8,214.6,0.0,-5.0,10,1,5,1,0,1,1,1,1,91.8,23.4,10,1,0,0,9
22658,2026-05,5/25-5/31,2026-05-30,Saturday,Afternoon,37.3,27.6,0.0,-7.8,2,1,0,1,0,0,0,0,1,74.1,18.6,2,1,0,0,1
22658,2026-05,5/25-5/31,2026-05-30,Saturday,Dinner,242.8,205.1,0.0,-25.0,10,2,1,4,0,1,1,1,5,84.5,24.3,10,5,0,0,5
22658,2026-05,5/25-5/31,2026-05-30,Saturday,Late night,344.4,284.9,0.0,-29.9,16,6,4,4,1,1,1,1,6,82.7,21.5,16,6,0,0,10
22658,2026-05,5/25-5/31,2026-05-31,Sunday,Early morning,135.1,113.2,0.0,-15.0,6,1,2,1,0,1,1,0,3,83.8,22.5,6,3,0,0,3
22658,2026-05,5/25-5/31,2026-05-31,Sunday,Breakfast,285.2,217.2,0.0,-26.8,12,5,1,3,3,0,0,2,4,76.2,23.8,12,4,0,0,8
22658,2026-05,5/25-5/31,2026-05-31,Sunday,Lunch,82.3,78.0,0.0,0.0,6,3,2,1,0,0,0,0,0,94.8,13.7,6,0,0,0,6
22658,2026-05,5/25-5/31,2026-05-31,Sunday,Afternoon,112.6,80.0,-1.0,-14.8,4,1,0,1,2,1,0,0,3,71.1,28.2,4,2,0,1,1
22658,2026-05,5/25-5/31,2026-05-31,Sunday,Dinner,237.7,199.2,0.0,-20.6,11,5,1,1,0,2,1,1,3,83.8,21.6,11,3,0,0,8
22658,2026-05,5/25-5/31,2026-05-31,Sunday,Late night,173.7,134.3,0.0,-25.6,9,4,1,3,0,2,0,0,4,77.3,19.3,9,4,0,0,5
23299,2026-05,5/25-5/31,2026-05-25,Monday,Early morning,709.2,592.8,-3.0,-53.9,29,10,3,6,5,3,1,4,10,83.6,24.5,29,9,1,0,19
23299,2026-05,5/25-5/31,2026-05-25,Monday,Breakfast,281.8,249.4,-6.0,0.0,15,4,6,4,0,1,1,0,2,88.5,18.8,15,0,2,0,13
23299,2026-05,5/25-5/31,2026-05-25,Monday,Lunch,155.7,122.0,-3.0,-18.0,9,5,0,2,0,2,0,0,3,78.4,17.3,9,2,0,1,6
23299,2026-05,5/25-5/31,2026-05-25,Monday,Afternoon,76.5,88.2,0.0,-5.0,5,2,1,0,1,1,0,0,1,115.3,15.3,5,1,0,0,4
23299,2026-05,5/25-5/31,2026-05-25,Monday,Dinner,264.8,206.5,-3.0,-15.0,13,4,1,8,0,2,0,0,3,78.0,20.4,13,2,0,1,10
23299,2026-05,5/25-5/31,2026-05-25,Monday,Late night,232.2,205.0,-3.0,-10.0,12,6,2,2,1,2,0,0,3,88.3,19.4,12,2,1,0,9
23299,2026-05,5/25-5/31,2026-05-26,Tuesday,Early morning,201.1,150.2,-3.0,-5.0,11,5,3,1,2,1,0,0,2,74.7,18.3,11,1,1,0,9
23299,2026-05,5/25-5/31,2026-05-26,Tuesday,Breakfast,77.2,60.7,-3.0,-5.0,5,2,1,1,1,0,0,0,1,78.6,15.4,5,0,0,1,4
23299,2026-05,5/25-5/31,2026-05-26,Tuesday,Lunch,153.5,141.2,-6.0,0.0,7,1,2,2,1,1,0,0,2,92.0,21.9,7,0,2,0,5
23299,2026-05,5/25-5/31,2026-05-26,Tuesday,Afternoon,11.6,11.1,0.0,0.0,1,1,0,0,0,0,0,0,0,96.1,11.6,1,0,0,0,1
23299,2026-05,5/25-5/31,2026-05-26,Tuesday,Dinner,179.2,146.9,0.0,-20.0,11,4,4,1,2,0,0,0,3,81.9,16.3,11,3,0,0,8
23299,2026-05,5/25-5/31,2026-05-26,Tuesday,Late night,276.3,245.6,-3.0,-18.5,16,9,0,4,4,0,0,0,4,88.9,17.3,16,3,1,0,12
23299,2026-05,5/25-5/31,2026-05-27,Wednesday,Early morning,383.1,323.2,-3.0,-20.0,19,7,5,5,2,1,0,1,5,84.4,20.2,19,4,1,0,14
23299,2026-05,5/25-5/31,2026-05-27,Wednesday,Breakfast,106.2,89.3,0.0,-6.6,6,2,2,0,2,0,0,0,1,84.1,17.7,6,1,0,0,5
23299,2026-05,5/25-5/31,2026-05-27,Wednesday,Lunch,252.6,213.8,-3.0,-23.0,10,2,2,2,1,1,0,2,4,84.6,25.3,10,3,0,1,6
23299,2026-05,5/25-5/31,2026-05-27,Wednesday,Afternoon,117.5,108.2,-3.0,0.0,6,3,1,1,0,0,0,1,1,92.1,19.6,6,0,1,0,5
23299,2026-05,5/25-5/31,2026-05-27,Wednesday,Dinner,423.8,378.3,-3.0,-23.0,21,8,7,2,1,3,2,0,5,89.2,20.2,21,4,1,0,16
23299,2026-05,5/25-5/31,2026-05-27,Wednesday,Late night,300.5,324.8,-6.0,-13.0,16,9,4,3,0,1,0,1,3,108.1,18.8,16,1,1,1,13
23299,2026-05,5/25-5/31,2026-05-28,Thursday,Early morning,479.6,421.6,-9.0,-46.5,22,6,7,5,3,0,1,1,8,87.9,21.8,22,5,2,1,14
23299,2026-05,5/25-5/31,2026-05-28,Thursday,Breakfast,242.7,208.8,-3.0,-19.8,13,5,2,3,2,1,0,0,3,86.0,18.7,13,2,0,1,10
23299,2026-05,5/25-5/31,2026-05-28,Thursday,Lunch,159.6,164.0,0.0,-5.0,9,3,3,1,1,1,0,0,1,102.8,17.7,9,1,0,0,8
23299,2026-05,5/25-5/31,2026-05-28,Thursday,Afternoon,146.2,131.1,-9.0,0.0,6,2,1,0,1,1,0,1,3,89.7,24.4,6,0,3,0,3
23299,2026-05,5/25-5/31,2026-05-28,Thursday,Dinner,317.9,276.3,-3.0,-15.0,15,5,3,3,3,0,1,1,4,86.9,21.2,15,3,1,0,11
23299,2026-05,5/25-5/31,2026-05-28,Thursday,Late night,570.9,510.0,0.0,-32.9,26,10,4,5,2,2,1,2,6,89.3,22.0,26,6,0,0,20
23299,2026-05,5/25-5/31,2026-05-29,Friday,Early morning,395.7,337.4,-3.0,-25.0,18,9,1,6,1,1,0,2,6,85.3,22.0,18,5,1,0,12
23299,2026-05,5/25-5/31,2026-05-29,Friday,Breakfast,381.9,341.5,-9.0,-16.2,21,9,5,4,0,2,0,1,5,89.4,18.2,21,2,2,1,16
23299,2026-05,5/25-5/31,2026-05-29,Friday,Lunch,309.6,265.2,-6.0,-25.0,13,4,2,3,0,1,2,1,7,85.7,23.8,13,5,2,0,6
23299,2026-05,5/25-5/31,2026-05-29,Friday,Afternoon,87.2,119.2,0.0,0.0,7,5,1,0,1,1,0,0,0,136.6,12.5,7,0,0,0,7
23299,2026-05,5/25-5/31,2026-05-29,Friday,Dinner,422.0,363.1,-3.0,-31.0,18,6,3,3,2,1,1,2,5,86.0,23.4,18,4,0,1,13
23299,2026-05,5/25-5/31,2026-05-29,Friday,Late night,468.4,373.8,0.0,-32.9,23,8,3,5,3,3,0,1,6,79.8,20.4,23,6,0,0,17
23299,2026-05,5/25-5/31,2026-05-30,Saturday,Early morning,419.1,344.3,-1.0,-51.1,21,9,3,7,0,1,0,2,7,82.2,20.0,21,6,0,1,14
23299,2026-05,5/25-5/31,2026-05-30,Saturday,Breakfast,455.5,408.6,0.0,-13.2,20,4,6,7,0,2,0,2,2,89.7,22.8,20,2,0,0,18
23299,2026-05,5/25-5/31,2026-05-30,Saturday,Lunch,149.3,135.9,0.0,-5.0,6,0,1,1,3,1,0,0,1,91.1,24.9,6,1,0,0,5
23299,2026-05,5/25-5/31,2026-05-30,Saturday,Afternoon,272.0,268.1,-1.0,-15.0,16,7,3,4,1,0,1,0,3,98.6,17.0,16,2,0,1,13
23299,2026-05,5/25-5/31,2026-05-30,Saturday,Dinner,396.2,440.2,0.0,-36.7,19,7,4,2,2,1,1,2,7,111.1,20.9,19,7,0,0,12
23299,2026-05,5/25-5/31,2026-05-30,Saturday,Late night,416.6,365.1,-1.0,-30.7,21,9,2,5,3,1,0,1,6,87.6,19.8,21,5,0,1,15
23299,2026-05,5/25-5/31,2026-05-31,Sunday,Early morning,1039.6,852.6,0.0,-77.5,46,15,10,11,6,6,1,2,12,82.0,22.6,46,12,0,0,34
23299,2026-05,5/25-5/31,2026-05-31,Sunday,Breakfast,376.2,342.4,0.0,-13.2,16,6,4,3,1,1,0,2,2,91.0,23.5,16,2,0,0,14
23299,2026-05,5/25-5/31,2026-05-31,Sunday,Lunch,98.6,83.7,0.0,-10.0,4,1,1,0,0,2,0,0,2,84.9,24.6,4,2,0,0,2
