Merchant Store ID,Day,Day part,Sales,Payouts,Orders,AOV,Week
5709,Friday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
5709,Friday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
5709,Friday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
5709,Friday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
5709,Friday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
5709,Saturday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
5709,Saturday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
5709,Saturday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
5709,Saturday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
5709,Saturday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
5709,Saturday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
5709,Sunday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
5709,Sunday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
5709,Sunday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
5709,Sunday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
5709,Sunday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
5709,Sunday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
