Merchant Store ID,Month,Week,Date,Day,Day part,Sales,Payouts,Mkt Spend,Customer Discounts,Orders,GC $0-15,GC $15-20,GC $20-25,GC $25-30,GC $30-$35,GC $35-$40,GC $40+,Count of Orders Mktg Driven,Profitability_%,AOV,Total Orders,Orders Inf by Promo,Orders inf by Ads,Orders inf by both,Organic Orders
15272,2026-05,5/18-5/24,2026-05-20,Wednesday,Breakfast,67.6,39.9,-3.0,-7.0,4,3,0,0,1,0,1,0,1,59.1,16.9,4,0,0,1,3
15272,2026-05,5/18-5/24,2026-05-20,Wednesday,Lunch,84.8,78.3,-3.0,0.0,5,1,3,1,0,0,0,0,1,92.3,17.0,5,0,1,0,4
15272,2026-05,5/18-5/24,2026-05-20,Wednesday,Afternoon,23.6,22.3,0.0,0.0,1,0,0,1,0,0,0,0,0,94.7,23.6,1,0,0,0,1
15272,2026-05,5/18-5/24,2026-05-20,Wednesday,Dinner,186.4,155.7,0.0,-22.9,6,0,1,0,2,1,1,1,4,83.5,31.1,6,4,0,0,2
15272,2026-05,5/18-5/24,2026-05-20,Wednesday,Late night,142.6,139.4,0.0,-15.8,5,1,1,0,2,1,1,0,2,97.8,28.5,5,2,0,0,3
15272,2026-05,5/18-5/24,2026-05-21,Thursday,Breakfast,142.9,115.9,0.0,-21.0,5,0,2,1,0,0,0,2,3,81.1,28.6,5,3,0,0,2
15272,2026-05,5/18-5/24,2026-05-21,Thursday,Lunch,42.6,41.4,0.0,0.0,3,2,1,0,0,0,0,0,0,97.2,14.2,3,0,0,0,3
15272,2026-05,5/18-5/24,2026-05-21,Thursday,Afternoon,28.7,27.1,0.0,0.0,2,2,0,0,0,0,0,0,0,94.6,14.3,2,0,0,0,2
15272,2026-05,5/18-5/24,2026-05-21,Thursday,Dinner,131.3,110.2,-3.0,-5.0,5,2,0,0,2,2,0,0,2,83.9,26.3,5,1,1,0,3
15272,2026-05,5/18-5/24,2026-05-21,Thursday,Late night,114.4,95.8,0.0,-15.0,6,2,1,3,0,0,0,0,3,83.7,19.1,6,3,0,0,3
15272,2026-05,5/18-5/24,2026-05-22,Friday,Breakfast,94.5,70.9,0.0,-7.0,5,2,2,2,0,0,0,0,1,75.0,18.9,5,1,0,0,4
15272,2026-05,5/18-5/24,2026-05-22,Friday,Lunch,221.9,190.7,-3.0,-7.9,9,2,4,2,1,0,0,1,2,85.9,24.7,9,1,1,0,7
15272,2026-05,5/18-5/24,2026-05-22,Friday,Afternoon,40.7,34.1,0.0,-5.0,2,1,0,0,1,0,0,0,1,83.8,20.3,2,1,0,0,1
15272,2026-05,5/18-5/24,2026-05-22,Friday,Dinner,252.0,215.6,-3.0,-15.0,10,3,1,2,3,1,0,1,4,85.5,25.2,10,3,1,0,6
15272,2026-05,5/18-5/24,2026-05-22,Friday,Late night,58.2,49.1,-3.0,-5.0,4,2,1,1,0,0,0,0,1,84.5,14.5,4,0,0,1,3
15272,2026-05,5/18-5/24,2026-05-23,Saturday,Early morning,0.0,-10.5,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,1
15272,2026-05,5/18-5/24,2026-05-23,Saturday,Breakfast,119.2,106.4,0.0,-7.0,7,2,4,1,0,0,0,0,1,89.3,17.0,7,1,0,0,6
15272,2026-05,5/18-5/24,2026-05-23,Saturday,Lunch,141.5,130.2,0.0,-5.0,6,1,1,1,2,0,0,1,1,92.0,23.6,6,1,0,0,5
15272,2026-05,5/18-5/24,2026-05-23,Saturday,Afternoon,21.0,15.1,0.0,-5.0,1,0,0,1,0,0,0,0,1,72.2,21.0,1,1,0,0,0
15272,2026-05,5/18-5/24,2026-05-23,Saturday,Dinner,370.0,333.3,0.0,-20.0,14,3,1,5,2,1,0,2,4,90.1,26.4,14,4,0,0,10
15272,2026-05,5/18-5/24,2026-05-23,Saturday,Late night,132.2,118.1,0.0,-7.9,6,1,3,1,0,0,0,1,1,89.3,22.0,6,1,0,0,5
15272,2026-05,5/18-5/24,2026-05-24,Sunday,Breakfast,259.0,220.3,0.0,-17.0,9,1,3,1,3,0,1,1,3,85.1,28.8,9,3,0,0,6
15272,2026-05,5/18-5/24,2026-05-24,Sunday,Lunch,14.3,13.5,0.0,0.0,1,1,0,0,0,0,0,0,0,94.7,14.3,1,0,0,0,1
15272,2026-05,5/18-5/24,2026-05-24,Sunday,Afternoon,127.2,115.3,0.0,-5.0,5,2,1,1,0,1,0,1,1,90.7,25.4,5,1,0,0,4
15272,2026-05,5/18-5/24,2026-05-24,Sunday,Dinner,174.2,155.5,0.0,-10.0,8,1,0,6,0,1,0,0,2,89.2,21.8,8,2,0,0,6
15272,2026-05,5/18-5/24,2026-05-24,Sunday,Late night,47.9,45.8,0.0,0.0,3,2,1,0,0,0,0,0,0,95.7,16.0,3,0,0,0,3
18869,2026-05,5/18-5/24,2026-05-18,Monday,Early morning,339.6,310.4,-3.0,-33.9,19,10,1,4,1,3,1,0,6,91.4,17.9,19,5,0,1,13
18869,2026-05,5/18-5/24,2026-05-18,Monday,Breakfast,47.8,44.3,0.0,0.0,3,1,2,0,0,0,0,0,0,92.7,15.9,3,0,0,0,3
18869,2026-05,5/18-5/24,2026-05-18,Monday,Lunch,203.2,172.3,-7.0,-14.2,10,4,1,3,0,1,1,0,4,84.8,20.3,10,1,1,2,6
18869,2026-05,5/18-5/24,2026-05-18,Monday,Afternoon,54.5,84.3,0.0,0.0,6,3,3,0,0,0,0,0,0,154.6,9.1,6,0,0,0,6
18869,2026-05,5/18-5/24,2026-05-18,Monday,Dinner,277.3,257.0,-3.0,-18.0,18,12,0,3,1,2,0,0,3,92.7,15.4,18,2,0,1,15
18869,2026-05,5/18-5/24,2026-05-18,Monday,Late night,181.0,149.3,0.0,-21.0,10,5,1,3,0,0,1,0,3,82.5,18.1,10,3,0,0,7
18869,2026-05,5/18-5/24,2026-05-19,Tuesday,Early morning,272.2,244.4,0.0,-13.1,13,6,3,3,1,0,0,1,2,89.8,20.9,13,2,0,0,11
18869,2026-05,5/18-5/24,2026-05-19,Tuesday,Breakfast,54.6,45.2,0.0,-6.6,4,3,0,0,1,0,0,0,1,82.7,13.7,4,1,0,0,3
18869,2026-05,5/18-5/24,2026-05-19,Tuesday,Lunch,125.6,114.7,-3.0,0.0,8,5,2,1,0,0,0,0,1,91.3,15.7,8,0,1,0,7
18869,2026-05,5/18-5/24,2026-05-19,Tuesday,Afternoon,69.5,54.4,-4.0,-4.2,3,3,0,0,0,0,0,1,1,78.2,23.2,3,0,0,1,2
18869,2026-05,5/18-5/24,2026-05-19,Tuesday,Dinner,154.5,126.8,-1.0,-17.2,5,1,0,1,0,1,1,1,3,82.1,30.9,5,2,0,1,2
18869,2026-05,5/18-5/24,2026-05-19,Tuesday,Late night,291.1,251.6,-1.0,-20.2,11,2,1,2,3,0,2,1,3,86.4,26.5,11,2,0,1,8
18869,2026-05,5/18-5/24,2026-05-20,Wednesday,Early morning,253.1,227.0,-6.0,-13.9,14,7,3,2,1,0,0,1,3,89.7,18.1,14,1,1,1,11
18869,2026-05,5/18-5/24,2026-05-20,Wednesday,Breakfast,165.6,130.7,-7.0,-24.0,8,3,1,2,2,1,0,0,5,78.9,20.7,8,2,1,2,3
18869,2026-05,5/18-5/24,2026-05-20,Wednesday,Lunch,124.6,143.8,0.0,-11.3,10,6,1,2,1,0,0,0,1,115.5,12.5,10,1,0,0,9
18869,2026-05,5/18-5/24,2026-05-20,Wednesday,Afternoon,87.3,77.0,0.0,-8.0,4,1,1,1,0,0,1,0,2,88.1,21.8,4,2,0,0,2
18869,2026-05,5/18-5/24,2026-05-20,Wednesday,Dinner,356.6,353.3,-1.0,-14.2,17,4,4,3,3,0,1,2,3,99.1,21.0,17,2,0,1,14
18869,2026-05,5/18-5/24,2026-05-20,Wednesday,Late night,377.9,447.6,-6.0,-27.0,18,6,6,4,1,1,0,2,6,118.5,21.0,18,4,1,1,12
18869,2026-05,5/18-5/24,2026-05-21,Thursday,Early morning,320.2,277.7,-1.0,-14.2,16,6,6,3,1,0,2,0,3,86.7,20.0,16,2,0,1,13
18869,2026-05,5/18-5/24,2026-05-21,Thursday,Breakfast,334.7,234.9,0.0,-33.0,21,13,2,5,1,0,1,1,5,70.2,15.9,21,5,0,0,16
18869,2026-05,5/18-5/24,2026-05-21,Thursday,Lunch,227.1,197.6,0.0,-15.0,12,3,4,3,2,0,0,0,3,87.0,18.9,12,3,0,0,9
18869,2026-05,5/18-5/24,2026-05-21,Thursday,Afternoon,144.8,115.9,0.0,-15.0,7,4,0,2,1,0,0,1,3,80.0,20.7,7,3,0,0,4
18869,2026-05,5/18-5/24,2026-05-21,Thursday,Dinner,422.0,362.6,-2.0,-24.4,20,12,2,0,4,0,2,2,4,85.9,21.1,20,2,0,2,16
18869,2026-05,5/18-5/24,2026-05-21,Thursday,Late night,380.2,324.9,-11.0,-32.8,19,6,2,8,2,0,1,0,7,85.4,20.0,19,4,1,2,12
18869,2026-05,5/18-5/24,2026-05-22,Friday,Early morning,296.6,237.2,0.0,-30.9,12,2,3,3,3,0,1,1,6,80.0,24.7,12,6,0,0,6
18869,2026-05,5/18-5/24,2026-05-22,Friday,Breakfast,457.1,396.3,-10.0,-24.0,21,6,3,8,1,0,2,1,6,86.7,21.8,21,2,2,2,15
18869,2026-05,5/18-5/24,2026-05-22,Friday,Lunch,289.9,259.4,-3.0,-10.0,14,4,3,3,2,1,1,0,3,89.5,20.7,14,2,1,0,11
18869,2026-05,5/18-5/24,2026-05-22,Friday,Afternoon,61.8,53.1,-1.0,-4.2,2,0,0,0,1,0,1,0,1,85.8,30.9,2,0,0,1,1
18869,2026-05,5/18-5/24,2026-05-22,Friday,Dinner,458.3,410.3,-3.0,-44.9,20,5,1,5,2,4,1,2,10,89.5,22.9,20,9,1,0,10
18869,2026-05,5/18-5/24,2026-05-22,Friday,Late night,404.4,336.3,0.0,-35.9,17,5,3,5,2,2,1,1,6,83.2,23.8,17,6,0,0,11
18869,2026-05,5/18-5/24,2026-05-23,Saturday,Early morning,469.8,371.8,0.0,-32.9,23,9,3,4,6,1,0,2,6,79.2,20.4,23,6,0,0,17
18869,2026-05,5/18-5/24,2026-05-23,Saturday,Breakfast,329.7,295.2,0.0,-13.2,17,5,3,5,3,1,0,0,2,89.5,19.4,17,2,0,0,15
18869,2026-05,5/18-5/24,2026-05-23,Saturday,Lunch,216.0,190.1,0.0,-5.0,9,4,0,1,3,0,2,0,1,88.0,24.0,9,1,0,0,8
18869,2026-05,5/18-5/24,2026-05-23,Saturday,Afternoon,155.3,103.7,0.0,-10.0,7,6,1,1,0,1,0,1,2,66.7,22.2,7,2,0,0,5
18869,2026-05,5/18-5/24,2026-05-23,Saturday,Dinner,292.6,307.2,0.0,-5.0,13,4,2,2,2,0,2,1,1,105.0,22.5,13,1,0,0,12
18869,2026-05,5/18-5/24,2026-05-23,Saturday,Late night,483.3,391.9,0.0,-51.5,20,5,2,6,2,2,0,3,7,81.1,24.2,20,7,0,0,13
18869,2026-05,5/18-5/24,2026-05-24,Sunday,Early morning,439.7,379.9,0.0,-32.9,19,4,4,5,2,1,2,1,6,86.4,23.1,19,6,0,0,13
18869,2026-05,5/18-5/24,2026-05-24,Sunday,Breakfast,270.0,230.2,0.0,-13.2,10,3,3,1,3,0,0,2,2,85.3,27.0,10,2,0,0,8
18869,2026-05,5/18-5/24,2026-05-24,Sunday,Lunch,207.7,173.6,0.0,-23.0,9,2,2,3,0,0,0,2,4,83.6,23.1,9,4,0,0,5
18869,2026-05,5/18-5/24,2026-05-24,Sunday,Afternoon,41.7,38.7,0.0,0.0,2,0,1,1,0,0,0,0,0,92.6,20.9,2,0,0,0,2
18869,2026-05,5/18-5/24,2026-05-24,Sunday,Dinner,180.2,169.5,0.0,-13.0,9,2,2,3,1,0,0,1,2,94.1,20.0,9,2,0,0,7
18869,2026-05,5/18-5/24,2026-05-24,Sunday,Late night,133.3,117.8,0.0,-5.0,6,2,2,1,1,0,0,1,1,88.3,22.2,6,1,0,0,5
22658,2026-05,5/18-5/24,2026-05-18,Monday,Early morning,315.1,262.2,-3.0,-22.8,12,3,2,1,2,3,0,2,4,83.2,26.3,12,3,0,1,8
22658,2026-05,5/18-5/24,2026-05-18,Monday,Breakfast,120.0,113.2,0.0,0.0,7,1,4,2,0,0,0,0,0,94.3,17.1,7,0,0,0,7
22658,2026-05,5/18-5/24,2026-05-18,Monday,Lunch,94.3,84.6,0.0,-5.0,4,1,0,1,1,1,0,0,1,89.8,23.6,4,1,0,0,3
22658,2026-05,5/18-5/24,2026-05-18,Monday,Afternoon,70.3,61.4,0.0,-5.0,3,1,1,0,0,0,0,1,1,87.4,23.4,3,1,0,0,2
22658,2026-05,5/18-5/24,2026-05-18,Monday,Dinner,74.7,74.9,0.0,-7.8,7,4,2,0,1,0,0,0,1,100.3,10.7,7,1,0,0,6
22658,2026-05,5/18-5/24,2026-05-18,Monday,Late night,110.7,93.9,-1.0,-9.8,7,4,2,1,0,0,0,0,2,84.8,15.8,7,1,0,1,5
22658,2026-05,5/18-5/24,2026-05-19,Tuesday,Early morning,451.7,405.6,0.0,-25.8,19,3,5,4,4,1,0,2,5,89.8,23.8,19,5,0,0,14
22658,2026-05,5/18-5/24,2026-05-19,Tuesday,Breakfast,75.1,70.4,0.0,-3.0,3,0,2,0,0,0,0,1,1,93.6,25.0,3,1,0,0,2
22658,2026-05,5/18-5/24,2026-05-19,Tuesday,Lunch,117.1,109.7,0.0,0.0,5,1,1,2,0,0,1,0,0,93.6,23.4,5,0,0,0,5
22658,2026-05,5/18-5/24,2026-05-19,Tuesday,Afternoon,43.1,36.7,0.0,-5.0,2,1,0,0,0,1,0,0,1,85.0,21.6,2,1,0,0,1
22658,2026-05,5/18-5/24,2026-05-19,Tuesday,Dinner,102.8,87.8,-6.0,-5.0,7,4,1,2,0,0,0,0,2,85.4,14.7,7,0,1,1,5
22658,2026-05,5/18-5/24,2026-05-19,Tuesday,Late night,244.3,223.5,-3.0,-5.0,13,5,1,4,3,0,0,0,2,91.5,18.8,13,1,1,0,11
22658,2026-05,5/18-5/24,2026-05-20,Wednesday,Early morning,215.5,181.8,-3.0,-15.0,8,2,2,1,1,2,0,1,4,84.4,26.9,8,3,1,0,4
22658,2026-05,5/18-5/24,2026-05-20,Wednesday,Breakfast,115.8,97.4,0.0,-13.4,5,3,0,1,0,0,0,1,2,84.1,23.2,5,2,0,0,3
22658,2026-05,5/18-5/24,2026-05-20,Wednesday,Lunch,111.3,93.9,0.0,-12.8,4,1,0,0,1,0,2,0,2,84.3,27.8,4,2,0,0,2
22658,2026-05,5/18-5/24,2026-05-20,Wednesday,Afternoon,60.5,57.1,0.0,0.0,3,0,2,0,1,0,0,0,0,94.4,20.2,3,0,0,0,3
22658,2026-05,5/18-5/24,2026-05-20,Wednesday,Dinner,163.6,151.0,-3.0,-12.0,8,4,2,1,1,0,0,1,3,92.3,20.4,8,2,1,0,5
22658,2026-05,5/18-5/24,2026-05-20,Wednesday,Late night,195.4,222.4,0.0,-5.0,10,6,1,3,0,2,0,0,1,113.8,19.5,10,1,0,0,9
22658,2026-05,5/18-5/24,2026-05-21,Thursday,Early morning,346.2,297.4,-12.0,-45.5,17,6,3,5,1,2,1,0,10,85.9,20.4,17,6,2,2,7
22658,2026-05,5/18-5/24,2026-05-21,Thursday,Breakfast,262.9,235.4,0.0,-6.7,13,5,3,1,1,2,0,1,1,89.6,20.2,13,1,0,0,12
22658,2026-05,5/18-5/24,2026-05-21,Thursday,Lunch,119.2,83.5,-1.0,-30.0,4,0,1,0,0,2,0,1,3,70.0,29.8,4,2,0,1,1
22658,2026-05,5/18-5/24,2026-05-21,Thursday,Dinner,262.1,231.2,0.0,-17.8,11,3,2,1,3,1,0,1,3,88.2,23.8,11,3,0,0,8
22658,2026-05,5/18-5/24,2026-05-21,Thursday,Late night,88.7,73.7,0.0,-10.0,3,1,0,0,1,0,0,1,2,83.1,29.6,3,2,0,0,1
22658,2026-05,5/18-5/24,2026-05-22,Friday,Early morning,238.8,211.4,-6.0,-20.0,14,7,2,2,2,0,0,1,5,88.6,17.1,14,3,2,0,9
22658,2026-05,5/18-5/24,2026-05-22,Friday,Breakfast,249.2,223.0,0.0,-13.4,15,8,1,5,1,0,0,0,2,89.5,16.6,15,2,0,0,13
22658,2026-05,5/18-5/24,2026-05-22,Friday,Lunch,187.3,171.1,-3.0,-5.0,9,4,2,1,0,1,0,1,2,91.3,20.8,9,1,1,0,7
22658,2026-05,5/18-5/24,2026-05-22,Friday,Afternoon,160.0,141.1,0.0,-10.0,6,1,1,1,0,1,1,1,2,88.2,26.7,6,2,0,0,4
22658,2026-05,5/18-5/24,2026-05-22,Friday,Dinner,155.2,142.5,-3.0,-10.0,8,3,2,1,1,0,0,1,3,91.8,19.4,8,2,1,0,5
22658,2026-05,5/18-5/24,2026-05-22,Friday,Late night,402.8,363.1,-6.0,-15.0,14,2,2,3,0,2,2,3,4,90.1,28.8,14,2,1,1,10
22658,2026-05,5/18-5/24,2026-05-23,Saturday,Early morning,415.7,372.0,0.0,-20.0,19,7,2,4,3,1,0,2,4,89.5,21.9,19,4,0,0,15
22658,2026-05,5/18-5/24,2026-05-23,Saturday,Breakfast,120.4,109.0,0.0,0.0,7,3,1,1,2,0,0,0,0,90.5,17.2,7,0,0,0,7
22658,2026-05,5/18-5/24,2026-05-23,Saturday,Lunch,115.4,99.3,0.0,-10.0,7,3,1,2,1,0,0,0,2,86.1,16.5,7,2,0,0,5
22658,2026-05,5/18-5/24,2026-05-23,Saturday,Afternoon,105.4,94.6,0.0,-5.0,4,1,1,0,1,0,0,1,1,89.7,26.4,4,1,0,0,3
22658,2026-05,5/18-5/24,2026-05-23,Saturday,Dinner,142.1,141.8,0.0,0.0,8,5,2,0,0,0,0,1,0,99.8,17.8,8,0,0,0,8
22658,2026-05,5/18-5/24,2026-05-23,Saturday,Late night,320.8,261.1,0.0,-42.7,14,2,3,5,2,0,2,0,8,81.4,22.9,14,8,0,0,6
22658,2026-05,5/18-5/24,2026-05-24,Sunday,Early morning,158.4,140.9,0.0,-20.0,8,2,2,3,1,0,0,0,3,88.9,19.8,8,3,0,0,5
22658,2026-05,5/18-5/24,2026-05-24,Sunday,Breakfast,135.1,114.8,0.0,-20.0,6,0,2,3,0,1,0,0,3,85.0,22.5,6,3,0,0,3
22658,2026-05,5/18-5/24,2026-05-24,Sunday,Lunch,143.2,131.2,0.0,-8.0,6,1,1,1,2,0,1,0,2,91.6,23.9,6,2,0,0,4
22658,2026-05,5/18-5/24,2026-05-24,Sunday,Afternoon,47.4,32.9,0.0,-12.8,2,0,0,1,1,0,0,0,2,69.3,23.7,2,2,0,0,0
22658,2026-05,5/18-5/24,2026-05-24,Sunday,Dinner,190.3,164.8,0.0,-10.0,8,3,2,0,2,1,0,1,2,86.6,23.8,8,2,0,0,6
22658,2026-05,5/18-5/24,2026-05-24,Sunday,Late night,118.7,106.7,0.0,-5.0,5,1,1,0,1,2,0,0,1,89.9,23.7,5,1,0,0,4
23299,2026-05,5/18-5/24,2026-05-18,Monday,Early morning,288.3,229.2,-4.0,-57.1,14,4,0,6,4,0,0,0,9,79.5,20.6,14,7,0,2,5
23299,2026-05,5/18-5/24,2026-05-18,Monday,Breakfast,100.2,83.9,-6.0,-6.6,5,2,0,1,2,0,0,0,2,83.7,20.0,5,0,1,1,3
23299,2026-05,5/18-5/24,2026-05-18,Monday,Lunch,153.7,157.0,-4.0,-4.2,10,6,3,0,0,0,0,1,2,102.2,15.4,10,0,1,1,8
23299,2026-05,5/18-5/24,2026-05-18,Monday,Afternoon,97.6,92.6,0.0,0.0,6,1,5,0,0,0,0,0,0,94.9,16.3,6,0,0,0,6
23299,2026-05,5/18-5/24,2026-05-18,Monday,Dinner,177.7,180.8,-3.0,-13.0,15,11,0,2,1,0,0,1,3,101.7,11.8,15,2,1,0,12
23299,2026-05,5/18-5/24,2026-05-18,Monday,Late night,298.5,244.4,0.0,-23.0,14,9,0,5,0,2,1,0,4,81.9,21.3,14,4,0,0,10
23299,2026-05,5/18-5/24,2026-05-19,Tuesday,Early morning,362.6,325.6,0.0,-8.0,20,12,2,2,2,3,0,0,2,89.8,18.1,20,2,0,0,18
23299,2026-05,5/18-5/24,2026-05-19,Tuesday,Breakfast,206.9,176.1,-4.0,-4.2,13,8,4,3,1,0,0,0,2,85.1,15.9,13,0,1,1,11
23299,2026-05,5/18-5/24,2026-05-19,Tuesday,Lunch,213.5,183.7,-1.0,-17.2,9,1,2,3,1,1,0,1,3,86.1,23.7,9,2,0,1,6
23299,2026-05,5/18-5/24,2026-05-19,Tuesday,Afternoon,127.7,114.9,0.0,-5.0,5,0,4,0,0,0,0,1,1,90.0,25.5,5,1,0,0,4
23299,2026-05,5/18-5/24,2026-05-19,Tuesday,Dinner,358.4,313.0,-4.0,-22.2,16,4,5,1,2,2,2,0,5,87.3,22.4,16,3,1,1,11
23299,2026-05,5/18-5/24,2026-05-19,Tuesday,Late night,323.6,273.6,-5.0,-31.3,14,5,2,2,0,1,3,1,6,84.5,23.1,14,3,0,3,8
23299,2026-05,5/18-5/24,2026-05-20,Wednesday,Early morning,197.4,181.0,0.0,-8.0,8,1,2,1,2,1,1,0,2,91.7,24.7,8,2,0,0,6
23299,2026-05,5/18-5/24,2026-05-20,Wednesday,Breakfast,188.5,158.2,-3.0,-6.6,9,4,2,3,2,0,0,0,2,83.9,20.9,9,1,1,0,7
23299,2026-05,5/18-5/24,2026-05-20,Wednesday,Lunch,133.2,140.0,0.0,-20.0,8,4,0,1,2,1,0,0,4,105.1,16.6,8,4,0,0,4
23299,2026-05,5/18-5/24,2026-05-20,Wednesday,Afternoon,72.1,62.9,0.0,-5.0,3,0,1,1,0,1,0,0,1,87.2,24.0,3,1,0,0,2
23299,2026-05,5/18-5/24,2026-05-20,Wednesday,Dinner,358.4,322.0,0.0,-6.0,19,9,8,2,1,1,1,0,2,89.8,18.9,19,2,0,0,17
23299,2026-05,5/18-5/24,2026-05-20,Wednesday,Late night,390.0,409.9,0.0,-15.0,19,9,6,2,0,3,0,1,3,105.1,20.5,19,3,0,0,16
23299,2026-05,5/18-5/24,2026-05-21,Thursday,Early morning,240.4,210.4,-1.0,-17.2,12,4,3,2,2,0,0,1,3,87.5,20.0,12,2,0,1,9
23299,2026-05,5/18-5/24,2026-05-21,Thursday,Breakfast,284.5,254.5,-4.0,-10.8,13,2,3,5,2,1,0,0,3,89.4,21.9,13,1,1,1,10
23299,2026-05,5/18-5/24,2026-05-21,Thursday,Lunch,242.2,246.8,-6.0,0.0,15,9,3,1,1,1,0,1,2,101.9,16.1,15,0,2,0,13
23299,2026-05,5/18-5/24,2026-05-21,Thursday,Afternoon,102.3,87.5,0.0,-10.0,7,4,2,0,1,1,0,0,2,85.5,14.6,7,2,0,0,5
23299,2026-05,5/18-5/24,2026-05-21,Thursday,Dinner,311.2,255.6,-10.0,-22.2,15,6,2,6,0,1,1,0,6,82.1,20.7,15,2,2,2,9
23299,2026-05,5/18-5/24,2026-05-21,Thursday,Late night,562.6,492.0,-12.0,-38.9,28,15,3,3,3,1,2,1,11,87.5,20.1,28,7,3,1,17
23299,2026-05,5/18-5/24,2026-05-22,Friday,Early morning,472.3,392.9,-6.0,-26.0,25,13,4,5,2,1,0,1,6,83.2,18.9,25,4,2,0,19
23299,2026-05,5/18-5/24,2026-05-22,Friday,Breakfast,264.0,209.3,-6.0,-6.6,17,8,6,2,2,0,0,0,3,79.3,15.5,17,1,2,0,14
23299,2026-05,5/18-5/24,2026-05-22,Friday,Lunch,396.3,351.9,-7.0,-17.2,17,3,6,2,2,3,0,1,5,88.8,23.3,17,2,2,1,12
23299,2026-05,5/18-5/24,2026-05-22,Friday,Afternoon,41.0,38.5,0.0,0.0,4,4,0,0,0,0,0,0,0,93.8,10.3,4,0,0,0,4
23299,2026-05,5/18-5/24,2026-05-22,Friday,Dinner,361.5,344.8,0.0,-5.0,21,11,3,4,2,0,0,1,1,95.4,17.2,21,1,0,0,20
23299,2026-05,5/18-5/24,2026-05-22,Friday,Late night,341.0,300.9,0.0,-31.4,16,7,1,5,0,2,0,1,5,88.2,21.3,16,5,0,0,11
23299,2026-05,5/18-5/24,2026-05-23,Saturday,Early morning,443.3,397.0,0.0,-23.0,19,5,5,5,1,1,0,2,4,89.6,23.3,19,4,0,0,15
23299,2026-05,5/18-5/24,2026-05-23,Saturday,Breakfast,464.6,426.3,0.0,-13.2,19,5,3,3,2,2,2,2,2,91.8,24.5,19,2,0,0,17
23299,2026-05,5/18-5/24,2026-05-23,Saturday,Lunch,504.9,425.4,0.0,-35.9,22,8,5,4,3,2,1,1,6,84.3,22.9,22,6,0,0,16
23299,2026-05,5/18-5/24,2026-05-23,Saturday,Afternoon,151.3,136.2,0.0,-8.0,8,4,2,0,0,1,1,0,1,90.0,18.9,8,1,0,0,7
23299,2026-05,5/18-5/24,2026-05-23,Saturday,Dinner,408.3,353.7,0.0,-44.9,17,4,1,6,2,3,0,1,8,86.6,24.0,17,8,0,0,9
23299,2026-05,5/18-5/24,2026-05-23,Saturday,Late night,319.3,258.1,-3.0,-31.7,15,5,2,4,3,1,0,1,6,80.8,21.3,15,5,0,1,9
23299,2026-05,5/18-5/24,2026-05-24,Sunday,Early morning,535.3,480.6,0.0,-27.9,28,11,5,7,3,0,2,0,6,89.8,19.1,28,6,0,0,22
23299,2026-05,5/18-5/24,2026-05-24,Sunday,Breakfast,398.6,365.8,0.0,-16.2,14,2,3,4,1,1,2,1,3,91.8,28.5,14,3,0,0,11
23299,2026-05,5/18-5/24,2026-05-24,Sunday,Lunch,232.9,200.3,0.0,-16.0,10,4,1,3,2,1,1,0,2,86.0,23.3,10,2,0,0,8
