Merchant Store ID,Day,Day part,Sales,Payouts,Orders,AOV,Week
493,Friday,Lunch,152.9,114.0,9.0,16.99,5/18-5/24
493,Friday,Afternoon,53.0,45.0,3.0,17.67,5/18-5/24
493,Friday,Dinner,271.1,209.5,15.0,18.07,5/18-5/24
493,Friday,Late night,211.4,169.0,15.0,14.09,5/18-5/24
493,Saturday,Early morning,776.6,613.1,39.0,19.91,5/18-5/24
493,Saturday,Breakfast,306.0,214.2,16.0,19.12,5/18-5/24
493,Saturday,Lunch,244.3,175.5,11.0,22.21,5/18-5/24
493,Saturday,Afternoon,170.5,133.3,9.0,18.94,5/18-5/24
493,Saturday,Dinner,173.1,139.9,10.0,17.31,5/18-5/24
493,Saturday,Late night,276.9,212.6,15.0,18.46,5/18-5/24
493,Sunday,Early morning,553.2,393.2,29.0,19.08,5/18-5/24
493,Sunday,Breakfast,486.6,367.4,21.0,23.17,5/18-5/24
493,Sunday,Lunch,237.4,194.6,11.0,21.58,5/18-5/24
493,Sunday,Afternoon,194.2,146.7,8.0,24.27,5/18-5/24
493,Sunday,Dinner,64.6,51.7,4.0,16.15,5/18-5/24
493,Sunday,Late night,238.4,182.9,12.0,19.87,5/18-5/24
574,Monday,Early morning,0.0,0.0,0.0,0.0,5/18-5/24
574,Monday,Breakfast,237.1,181.5,11.0,21.55,5/18-5/24
574,Monday,Lunch,20.0,17.3,2.0,10.0,5/18-5/24
574,Monday,Afternoon,39.4,34.5,3.0,13.13,5/18-5/24
574,Monday,Dinner,22.7,19.5,2.0,11.35,5/18-5/24
574,Monday,Late night,24.1,21.3,1.0,24.1,5/18-5/24
574,Tuesday,Early morning,0.0,0.0,0.0,0.0,5/18-5/24
574,Tuesday,Breakfast,128.9,103.4,7.0,18.41,5/18-5/24
574,Tuesday,Lunch,81.2,65.2,5.0,16.24,5/18-5/24
574,Tuesday,Afternoon,15.5,13.3,1.0,15.5,5/18-5/24
574,Tuesday,Dinner,39.2,28.6,2.0,19.6,5/18-5/24
574,Tuesday,Late night,29.7,19.6,3.0,9.9,5/18-5/24
574,Wednesday,Early morning,0.0,0.0,0.0,0.0,5/18-5/24
574,Wednesday,Breakfast,158.4,127.0,8.0,19.8,5/18-5/24
574,Wednesday,Lunch,152.7,119.0,8.0,19.09,5/18-5/24
574,Wednesday,Afternoon,38.7,33.8,2.0,19.35,5/18-5/24
574,Wednesday,Dinner,17.8,15.7,1.0,17.8,5/18-5/24
574,Wednesday,Late night,92.2,85.0,5.0,18.44,5/18-5/24
574,Thursday,Early morning,0.0,0.0,0.0,0.0,5/18-5/24
574,Thursday,Breakfast,286.7,217.2,14.0,20.48,5/18-5/24
574,Thursday,Lunch,86.2,72.4,6.0,14.37,5/18-5/24
574,Thursday,Afternoon,0.0,0.0,0.0,0.0,5/18-5/24
574,Thursday,Dinner,98.4,79.9,5.0,19.68,5/18-5/24
574,Thursday,Late night,18.2,13.4,1.0,18.2,5/18-5/24
574,Friday,Early morning,12.7,43.0,4.0,3.17,5/18-5/24
574,Friday,Breakfast,232.5,174.7,11.0,21.14,5/18-5/24
574,Friday,Lunch,119.0,103.1,8.0,14.88,5/18-5/24
574,Friday,Afternoon,55.9,45.1,4.0,13.97,5/18-5/24
574,Friday,Dinner,0.0,0.0,0.0,0.0,5/18-5/24
574,Friday,Late night,79.4,55.5,3.0,26.47,5/18-5/24
574,Saturday,Early morning,0.0,-3.3,1.0,0.0,5/18-5/24
574,Saturday,Breakfast,220.0,182.6,12.0,18.33,5/18-5/24
574,Saturday,Lunch,45.9,29.5,2.0,22.95,5/18-5/24
574,Saturday,Afternoon,27.6,24.1,3.0,9.2,5/18-5/24
574,Saturday,Dinner,34.6,29.9,3.0,11.53,5/18-5/24
574,Saturday,Late night,50.5,39.1,2.0,25.25,5/18-5/24
574,Sunday,Early morning,61.4,48.5,4.0,15.35,5/18-5/24
574,Sunday,Breakfast,184.5,143.3,8.0,23.06,5/18-5/24
574,Sunday,Lunch,99.8,76.7,4.0,24.95,5/18-5/24
574,Sunday,Afternoon,48.9,37.9,3.0,16.3,5/18-5/24
574,Sunday,Dinner,155.8,124.3,7.0,22.26,5/18-5/24
574,Sunday,Late night,105.0,80.8,4.0,26.25,5/18-5/24
